"Stage Name","Stage Date","Stage Category","General Classification Url","Points Classification Url","Stage Classification Url","Competition Date","Competition Name","Competition Result Page Url","Country","Class Code","getsum"
"Stage 5","30 Apr 2015","","https://dataride.uci.ch/iframe/EventResults/128737?competitionId=35996&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/128740?competitionId=35996&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/128736?competitionId=35996&disciplineId=10","26 Apr-03 May 2015","Presidential Cycling Tour of Turkey","https://dataride.uci.ch/iframe/CompetitionResults/35996?disciplineId=10","TUR","2.HC","1"
"Stage 6","01 May 2015","","https://dataride.uci.ch/iframe/EventResults/128744?competitionId=35996&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/128745?competitionId=35996&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/128741?competitionId=35996&disciplineId=10","26 Apr-03 May 2015","Presidential Cycling Tour of Turkey","https://dataride.uci.ch/iframe/CompetitionResults/35996?disciplineId=10","TUR","2.HC","1"
"Stage 7","02 May 2015","","https://dataride.uci.ch/iframe/EventResults/128747?competitionId=35996&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/128748?competitionId=35996&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/128746?competitionId=35996&disciplineId=10","26 Apr-03 May 2015","Presidential Cycling Tour of Turkey","https://dataride.uci.ch/iframe/CompetitionResults/35996?disciplineId=10","TUR","2.HC","1"
"Stage 8","03 May 2015","","https://dataride.uci.ch/iframe/EventResults/128752?competitionId=35996&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/128754?competitionId=35996&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/128751?competitionId=35996&disciplineId=10","26 Apr-03 May 2015","Presidential Cycling Tour of Turkey","https://dataride.uci.ch/iframe/CompetitionResults/35996?disciplineId=10","TUR","2.HC","1"
"Final Classification","03 May 2015","","https://dataride.uci.ch/iframe/EventResults/128713?competitionId=35996&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/128715?competitionId=35996&disciplineId=10","","26 Apr-03 May 2015","Presidential Cycling Tour of Turkey","https://dataride.uci.ch/iframe/CompetitionResults/35996?disciplineId=10","TUR","2.HC","1"
"Stage 1","04 Aug 2015","","https://dataride.uci.ch/iframe/EventResults/108970?competitionId=36200&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/108966?competitionId=36200&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/108965?competitionId=36200&disciplineId=10","04 Aug-08 Aug 2015","Vuelta a Burgos","https://dataride.uci.ch/iframe/CompetitionResults/36200?disciplineId=10","ESP","2.HC","1"
"Stage 2","05 Aug 2015","","https://dataride.uci.ch/iframe/EventResults/108990?competitionId=36200&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/108992?competitionId=36200&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/108989?competitionId=36200&disciplineId=10","04 Aug-08 Aug 2015","Vuelta a Burgos","https://dataride.uci.ch/iframe/CompetitionResults/36200?disciplineId=10","ESP","2.HC","1"
"Stage 3","06 Aug 2015","","https://dataride.uci.ch/iframe/EventResults/108975?competitionId=36200&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/108972?competitionId=36200&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/108971?competitionId=36200&disciplineId=10","04 Aug-08 Aug 2015","Vuelta a Burgos","https://dataride.uci.ch/iframe/CompetitionResults/36200?disciplineId=10","ESP","2.HC","1"
"Stage 4","07 Aug 2015","","https://dataride.uci.ch/iframe/EventResults/108982?competitionId=36200&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/108978?competitionId=36200&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/108977?competitionId=36200&disciplineId=10","04 Aug-08 Aug 2015","Vuelta a Burgos","https://dataride.uci.ch/iframe/CompetitionResults/36200?disciplineId=10","ESP","2.HC","1"
"Stage 5","08 Aug 2015","","https://dataride.uci.ch/iframe/EventResults/108984?competitionId=36200&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/108985?competitionId=36200&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/108983?competitionId=36200&disciplineId=10","04 Aug-08 Aug 2015","Vuelta a Burgos","https://dataride.uci.ch/iframe/CompetitionResults/36200?disciplineId=10","ESP","2.HC","1"
"Final Classification","08 Aug 2015","","https://dataride.uci.ch/iframe/EventResults/108960?competitionId=36200&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/108961?competitionId=36200&disciplineId=10","","04 Aug-08 Aug 2015","Vuelta a Burgos","https://dataride.uci.ch/iframe/CompetitionResults/36200?disciplineId=10","ESP","2.HC","1"
"Stage 1","27 Jul 2016","","https://dataride.uci.ch/iframe/EventResults/71262?competitionId=3372&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/71767?competitionId=3372&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/71520?competitionId=3372&disciplineId=10","27 Jul-31 Jul 2016","PostNord Danmark Rundt - Tour of Denmark","https://dataride.uci.ch/iframe/CompetitionResults/3372?disciplineId=10","DEN","2.HC","1"
"Stage 2","28 Jul 2016","","https://dataride.uci.ch/iframe/EventResults/71418?competitionId=3372&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/71918?competitionId=3372&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/71545?competitionId=3372&disciplineId=10","27 Jul-31 Jul 2016","PostNord Danmark Rundt - Tour of Denmark","https://dataride.uci.ch/iframe/CompetitionResults/3372?disciplineId=10","DEN","2.HC","1"
"Stage 3","29 Jul 2016","","https://dataride.uci.ch/iframe/EventResults/71264?competitionId=3372&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/71650?competitionId=3372&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/71521?competitionId=3372&disciplineId=10","27 Jul-31 Jul 2016","PostNord Danmark Rundt - Tour of Denmark","https://dataride.uci.ch/iframe/CompetitionResults/3372?disciplineId=10","DEN","2.HC","1"
"Stage 4","30 Jul 2016","","https://dataride.uci.ch/iframe/EventResults/71993?competitionId=3372&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/71229?competitionId=3372&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/71228?competitionId=3372&disciplineId=10","27 Jul-31 Jul 2016","PostNord Danmark Rundt - Tour of Denmark","https://dataride.uci.ch/iframe/CompetitionResults/3372?disciplineId=10","DEN","2.HC","1"
"Stage 5","31 Jul 2016","","https://dataride.uci.ch/iframe/EventResults/71284?competitionId=3372&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/71664?competitionId=3372&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/71912?competitionId=3372&disciplineId=10","27 Jul-31 Jul 2016","PostNord Danmark Rundt - Tour of Denmark","https://dataride.uci.ch/iframe/CompetitionResults/3372?disciplineId=10","DEN","2.HC","1"
"Final Classification","31 Jul 2016","","https://dataride.uci.ch/iframe/EventResults/71519?competitionId=3372&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/71649?competitionId=3372&disciplineId=10","","27 Jul-31 Jul 2016","PostNord Danmark Rundt - Tour of Denmark","https://dataride.uci.ch/iframe/CompetitionResults/3372?disciplineId=10","DEN","2.HC","1"
"Stage 1","14 Jun 2014","","https://dataride.uci.ch/iframe/EventResults/114602?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114603?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114601?competitionId=42770&disciplineId=10","14 Jun-22 Jun 2014","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/42770?disciplineId=10","SUI","2.UWT","1"
"Stage 2","15 Jun 2014","","https://dataride.uci.ch/iframe/EventResults/114567?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114568?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114566?competitionId=42770&disciplineId=10","14 Jun-22 Jun 2014","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/42770?disciplineId=10","SUI","2.UWT","1"
"Stage 3","16 Jun 2014","","https://dataride.uci.ch/iframe/EventResults/114572?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114573?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114571?competitionId=42770&disciplineId=10","14 Jun-22 Jun 2014","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/42770?disciplineId=10","SUI","2.UWT","1"
"Stage 4","17 Jun 2014","","https://dataride.uci.ch/iframe/EventResults/114577?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114578?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114576?competitionId=42770&disciplineId=10","14 Jun-22 Jun 2014","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/42770?disciplineId=10","SUI","2.UWT","1"
"Stage 5","18 Jun 2014","","https://dataride.uci.ch/iframe/EventResults/114582?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114583?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114581?competitionId=42770&disciplineId=10","14 Jun-22 Jun 2014","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/42770?disciplineId=10","SUI","2.UWT","1"
"Stage 6","19 Jun 2014","","https://dataride.uci.ch/iframe/EventResults/114587?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114588?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114586?competitionId=42770&disciplineId=10","14 Jun-22 Jun 2014","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/42770?disciplineId=10","SUI","2.UWT","1"
"Stage 7","20 Jun 2014","","https://dataride.uci.ch/iframe/EventResults/114606?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114607?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114605?competitionId=42770&disciplineId=10","14 Jun-22 Jun 2014","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/42770?disciplineId=10","SUI","2.UWT","1"
"Stage 8","21 Jun 2014","","https://dataride.uci.ch/iframe/EventResults/114592?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114594?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114591?competitionId=42770&disciplineId=10","14 Jun-22 Jun 2014","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/42770?disciplineId=10","SUI","2.UWT","1"
"Stage 9","22 Jun 2014","","https://dataride.uci.ch/iframe/EventResults/114597?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114598?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114596?competitionId=42770&disciplineId=10","14 Jun-22 Jun 2014","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/42770?disciplineId=10","SUI","2.UWT","1"
"Final Classification","22 Jun 2014","","https://dataride.uci.ch/iframe/EventResults/114562?competitionId=42770&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/114563?competitionId=42770&disciplineId=10","","14 Jun-22 Jun 2014","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/42770?disciplineId=10","SUI","2.UWT","1"
"Stage 1","18 May 2016","","https://dataride.uci.ch/iframe/EventResults/70568?competitionId=3810&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/70119?competitionId=3810&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/69686?competitionId=3810&disciplineId=10","18 May-22 May 2016","Tour of Norway","https://dataride.uci.ch/iframe/CompetitionResults/3810?disciplineId=10","NOR","2.HC","1"
"Stage 2","19 May 2016","","https://dataride.uci.ch/iframe/EventResults/69932?competitionId=3810&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/69780?competitionId=3810&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/70478?competitionId=3810&disciplineId=10","18 May-22 May 2016","Tour of Norway","https://dataride.uci.ch/iframe/CompetitionResults/3810?disciplineId=10","NOR","2.HC","1"
"Stage 3","20 May 2016","","https://dataride.uci.ch/iframe/EventResults/69826?competitionId=3810&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/70075?competitionId=3810&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/70074?competitionId=3810&disciplineId=10","18 May-22 May 2016","Tour of Norway","https://dataride.uci.ch/iframe/CompetitionResults/3810?disciplineId=10","NOR","2.HC","1"
"Stage 4","21 May 2016","","https://dataride.uci.ch/iframe/EventResults/69696?competitionId=3810&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/69873?competitionId=3810&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/70241?competitionId=3810&disciplineId=10","18 May-22 May 2016","Tour of Norway","https://dataride.uci.ch/iframe/CompetitionResults/3810?disciplineId=10","NOR","2.HC","1"
"Stage 5","22 May 2016","","https://dataride.uci.ch/iframe/EventResults/70461?competitionId=3810&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/69988?competitionId=3810&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/70282?competitionId=3810&disciplineId=10","18 May-22 May 2016","Tour of Norway","https://dataride.uci.ch/iframe/CompetitionResults/3810?disciplineId=10","NOR","2.HC","1"
"Final Classification","22 May 2016","","https://dataride.uci.ch/iframe/EventResults/70242?competitionId=3810&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/69697?competitionId=3810&disciplineId=10","","18 May-22 May 2016","Tour of Norway","https://dataride.uci.ch/iframe/CompetitionResults/3810?disciplineId=10","NOR","2.HC","1"
"Stage 2","24 Mar 2012","","https://dataride.uci.ch/iframe/EventResults/123543?competitionId=42599&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/123544?competitionId=42599&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/123542?competitionId=42599&disciplineId=10","24 Mar-25 Mar 2012","Critérium International","https://dataride.uci.ch/iframe/CompetitionResults/42599?disciplineId=10","FRA","2.HC","1"
"Stage 1","24 Mar 2012","","https://dataride.uci.ch/iframe/EventResults/123533?competitionId=42599&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/123534?competitionId=42599&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/123532?competitionId=42599&disciplineId=10","24 Mar-25 Mar 2012","Critérium International","https://dataride.uci.ch/iframe/CompetitionResults/42599?disciplineId=10","FRA","2.HC","1"
"Stage 3","25 Mar 2012","","https://dataride.uci.ch/iframe/EventResults/123538?competitionId=42599&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/123539?competitionId=42599&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/123537?competitionId=42599&disciplineId=10","24 Mar-25 Mar 2012","Critérium International","https://dataride.uci.ch/iframe/CompetitionResults/42599?disciplineId=10","FRA","2.HC","1"
"Final Classification","25 Mar 2012","","https://dataride.uci.ch/iframe/EventResults/123528?competitionId=42599&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/123530?competitionId=42599&disciplineId=10","","24 Mar-25 Mar 2012","Critérium International","https://dataride.uci.ch/iframe/CompetitionResults/42599?disciplineId=10","FRA","2.HC","1"
"Stage 1","07 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/81914?competitionId=36170&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81915?competitionId=36170&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81913?competitionId=36170&disciplineId=10","07 Jun-14 Jun 2015","Critérium du Dauphiné","https://dataride.uci.ch/iframe/CompetitionResults/36170?disciplineId=10","FRA","2.UWT","1"
"Stage 2","08 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/81920?competitionId=36170&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81921?competitionId=36170&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81919?competitionId=36170&disciplineId=10","07 Jun-14 Jun 2015","Critérium du Dauphiné","https://dataride.uci.ch/iframe/CompetitionResults/36170?disciplineId=10","FRA","2.UWT","1"
"Stage 3","09 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/81961?competitionId=36170&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81962?competitionId=36170&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81960?competitionId=36170&disciplineId=10","07 Jun-14 Jun 2015","Critérium du Dauphiné","https://dataride.uci.ch/iframe/CompetitionResults/36170?disciplineId=10","FRA","2.UWT","1"
"Stage 4","10 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/81926?competitionId=36170&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81927?competitionId=36170&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81925?competitionId=36170&disciplineId=10","07 Jun-14 Jun 2015","Critérium du Dauphiné","https://dataride.uci.ch/iframe/CompetitionResults/36170?disciplineId=10","FRA","2.UWT","1"
"Stage 5","11 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/81932?competitionId=36170&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81933?competitionId=36170&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81931?competitionId=36170&disciplineId=10","07 Jun-14 Jun 2015","Critérium du Dauphiné","https://dataride.uci.ch/iframe/CompetitionResults/36170?disciplineId=10","FRA","2.UWT","1"
"Stage 6","12 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/81938?competitionId=36170&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81939?competitionId=36170&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81937?competitionId=36170&disciplineId=10","07 Jun-14 Jun 2015","Critérium du Dauphiné","https://dataride.uci.ch/iframe/CompetitionResults/36170?disciplineId=10","FRA","2.UWT","1"
"Stage 7","13 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/81944?competitionId=36170&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81945?competitionId=36170&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81943?competitionId=36170&disciplineId=10","07 Jun-14 Jun 2015","Critérium du Dauphiné","https://dataride.uci.ch/iframe/CompetitionResults/36170?disciplineId=10","FRA","2.UWT","1"
"Final Classification","14 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/81955?competitionId=36170&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81956?competitionId=36170&disciplineId=10","","07 Jun-14 Jun 2015","Critérium du Dauphiné","https://dataride.uci.ch/iframe/CompetitionResults/36170?disciplineId=10","FRA","2.UWT","1"
"Stage 8","14 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/81950?competitionId=36170&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81951?competitionId=36170&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81949?competitionId=36170&disciplineId=10","07 Jun-14 Jun 2015","Critérium du Dauphiné","https://dataride.uci.ch/iframe/CompetitionResults/36170?disciplineId=10","FRA","2.UWT","1"
"Stage 1","07 Jul 2013","","https://dataride.uci.ch/iframe/EventResults/86941?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86942?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86940?competitionId=44329&disciplineId=10","07 Jul-20 Jul 2013","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44329?disciplineId=10","CHN","2.HC","1"
"Stage 2","08 Jul 2013","","https://dataride.uci.ch/iframe/EventResults/86944?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86945?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86943?competitionId=44329&disciplineId=10","07 Jul-20 Jul 2013","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44329?disciplineId=10","CHN","2.HC","1"
"Stage 3","09 Jul 2013","","https://dataride.uci.ch/iframe/EventResults/86948?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86949?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86947?competitionId=44329&disciplineId=10","07 Jul-20 Jul 2013","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44329?disciplineId=10","CHN","2.HC","1"
"Stage 4","10 Jul 2013","","https://dataride.uci.ch/iframe/EventResults/86952?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86953?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86951?competitionId=44329&disciplineId=10","07 Jul-20 Jul 2013","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44329?disciplineId=10","CHN","2.HC","1"
"Stage 5","11 Jul 2013","","https://dataride.uci.ch/iframe/EventResults/86956?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86957?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86955?competitionId=44329&disciplineId=10","07 Jul-20 Jul 2013","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44329?disciplineId=10","CHN","2.HC","1"
"Stage 6","12 Jul 2013","","https://dataride.uci.ch/iframe/EventResults/86972?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86973?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86971?competitionId=44329&disciplineId=10","07 Jul-20 Jul 2013","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44329?disciplineId=10","CHN","2.HC","1"
"Stage 7","13 Jul 2013","","https://dataride.uci.ch/iframe/EventResults/86976?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86978?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86975?competitionId=44329&disciplineId=10","07 Jul-20 Jul 2013","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44329?disciplineId=10","CHN","2.HC","1"
"Stage 8","14 Jul 2013","","https://dataride.uci.ch/iframe/EventResults/86980?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86982?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86979?competitionId=44329&disciplineId=10","07 Jul-20 Jul 2013","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44329?disciplineId=10","CHN","2.HC","1"
"Stage 9","16 Jul 2013","","https://dataride.uci.ch/iframe/EventResults/86984?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86986?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86983?competitionId=44329&disciplineId=10","07 Jul-20 Jul 2013","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44329?disciplineId=10","CHN","2.HC","1"
"Stage 10","17 Jul 2013","","https://dataride.uci.ch/iframe/EventResults/86988?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86990?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86987?competitionId=44329&disciplineId=10","07 Jul-20 Jul 2013","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44329?disciplineId=10","CHN","2.HC","1"
"Stage 11","18 Jul 2013","","https://dataride.uci.ch/iframe/EventResults/86960?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86961?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86959?competitionId=44329&disciplineId=10","07 Jul-20 Jul 2013","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44329?disciplineId=10","CHN","2.HC","1"
"Stage 12","19 Jul 2013","","https://dataride.uci.ch/iframe/EventResults/86964?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86965?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86963?competitionId=44329&disciplineId=10","07 Jul-20 Jul 2013","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44329?disciplineId=10","CHN","2.HC","1"
"Stage 13","20 Jul 2013","","https://dataride.uci.ch/iframe/EventResults/86968?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86970?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86967?competitionId=44329&disciplineId=10","07 Jul-20 Jul 2013","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44329?disciplineId=10","CHN","2.HC","1"
"Final Classification","20 Jul 2013","","https://dataride.uci.ch/iframe/EventResults/86937?competitionId=44329&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86939?competitionId=44329&disciplineId=10","","07 Jul-20 Jul 2013","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44329?disciplineId=10","CHN","2.HC","1"
"Final Classification","06 Oct 2013","","https://dataride.uci.ch/iframe/EventResults/85026?competitionId=42938&disciplineId=10","","","6-Oct-13","Il Lombardia","https://dataride.uci.ch/iframe/CompetitionResults/42938?disciplineId=10","ITA","1.UWT","1"
"Stage 1","27 Jul 2013","","https://dataride.uci.ch/iframe/EventResults/86408?competitionId=43273&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86412?competitionId=43273&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86407?competitionId=43273&disciplineId=10","27 Jul-03 Aug 2013","Tour de Pologne","https://dataride.uci.ch/iframe/CompetitionResults/43273?disciplineId=10","POL","2.UWT","1"
"Stage 2","28 Jul 2013","","https://dataride.uci.ch/iframe/EventResults/86414?competitionId=43273&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86418?competitionId=43273&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86413?competitionId=43273&disciplineId=10","27 Jul-03 Aug 2013","Tour de Pologne","https://dataride.uci.ch/iframe/CompetitionResults/43273?disciplineId=10","POL","2.UWT","1"
"Stage 3","30 Jul 2013","","https://dataride.uci.ch/iframe/EventResults/86420?competitionId=43273&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86424?competitionId=43273&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86419?competitionId=43273&disciplineId=10","27 Jul-03 Aug 2013","Tour de Pologne","https://dataride.uci.ch/iframe/CompetitionResults/43273?disciplineId=10","POL","2.UWT","1"
"Stage 4","31 Jul 2013","","https://dataride.uci.ch/iframe/EventResults/86426?competitionId=43273&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86429?competitionId=43273&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86425?competitionId=43273&disciplineId=10","27 Jul-03 Aug 2013","Tour de Pologne","https://dataride.uci.ch/iframe/CompetitionResults/43273?disciplineId=10","POL","2.UWT","1"
"Stage 5","01 Aug 2013","","https://dataride.uci.ch/iframe/EventResults/86432?competitionId=43273&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86433?competitionId=43273&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86431?competitionId=43273&disciplineId=10","27 Jul-03 Aug 2013","Tour de Pologne","https://dataride.uci.ch/iframe/CompetitionResults/43273?disciplineId=10","POL","2.UWT","1"
"Stage 6","02 Aug 2013","","https://dataride.uci.ch/iframe/EventResults/86438?competitionId=43273&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86439?competitionId=43273&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86437?competitionId=43273&disciplineId=10","27 Jul-03 Aug 2013","Tour de Pologne","https://dataride.uci.ch/iframe/CompetitionResults/43273?disciplineId=10","POL","2.UWT","1"
"Stage 7","03 Aug 2013","","https://dataride.uci.ch/iframe/EventResults/86444?competitionId=43273&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86445?competitionId=43273&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86443?competitionId=43273&disciplineId=10","27 Jul-03 Aug 2013","Tour de Pologne","https://dataride.uci.ch/iframe/CompetitionResults/43273?disciplineId=10","POL","2.UWT","1"
