date,competition,url,country,class,getsum
09 Dec-13 Dec 2015,Jelajah Malaysia,/iframe/CompetitionResults/35997?disciplineId=10,MAS,2.2,0
2-Dec-15,UAE Cup,/iframe/CompetitionResults/36238?disciplineId=10,UAE,1.2,0
28 Nov-01 Dec 2015,Sharjah Tour,/iframe/CompetitionResults/36650?disciplineId=10,UAE,2.2,0
15-Nov-15,Copa América de Ciclismo,/iframe/CompetitionResults/35882?disciplineId=10,BRA,1.2,0
15-Nov-15,94.7 Cycle Challenge,/iframe/CompetitionResults/36228?disciplineId=10,RSA,1.1,0
15 Nov-22 Nov 2015,Tour du Rwanda,/iframe/CompetitionResults/37485?disciplineId=10,RWA,2.2,0
14 Nov-16 Nov 2015,Tour of Fuzhou,/iframe/CompetitionResults/36686?disciplineId=10,CHN,2.2,0
10 Nov-11 Nov 2015,Tour of Yancheng Costal Wetlands,/iframe/CompetitionResults/36461?disciplineId=10,CHN,2.2,0
8-Nov-15,Tour de Okinawa,/iframe/CompetitionResults/36137?disciplineId=10,JPN,1.2,0
31 Oct-08 Nov 2015,Tour of Taihu Lake,/iframe/CompetitionResults/36881?disciplineId=10,CHN,2.1,0
31 Oct-04 Nov 2015,Tour of Borneo,/iframe/CompetitionResults/37578?disciplineId=10,MAS,2.2,0
30 Oct-08 Nov 2015,Tour du Faso,/iframe/CompetitionResults/36138?disciplineId=10,BUR,2.2,0
26 Oct-01 Nov 2015,Vuelta a Guatemala,/iframe/CompetitionResults/37558?disciplineId=10,GUA,2.2,0
22 Oct-25 Oct 2015,Tour of Aegean,/iframe/CompetitionResults/37256?disciplineId=10,TUR,2.2,0
20 Oct-28 Oct 2015,Tour of Hainan,/iframe/CompetitionResults/35862?disciplineId=10,CHN,2.HC,1
18-Oct-15,Chrono des Nations,/iframe/CompetitionResults/35722?disciplineId=10,FRA,1.1,0
18-Oct-15,Chrono des Nations,/iframe/CompetitionResults/35924?disciplineId=10,FRA,1.1,0
18-Oct-15,Chrono des Nations,/iframe/CompetitionResults/35925?disciplineId=10,FRA,1.1,0
18-Oct-15,Japan Cup Cycle Road Race,/iframe/CompetitionResults/36213?disciplineId=10,JPN,1.HC,0
18-Oct-15,Chrono des Nations,/iframe/CompetitionResults/36216?disciplineId=10,FRA,1.1,0
14 Oct-18 Oct 2015,Grand prix Chantal Biya,/iframe/CompetitionResults/35729?disciplineId=10,CMR,2.2,0
13-Oct-15,Nationale Sluitingprijs - Putte - Kapellen,/iframe/CompetitionResults/36011?disciplineId=10,BEL,1.1,0
11-Oct-15,Paris-Tours Espoirs,/iframe/CompetitionResults/36136?disciplineId=10,FRA,1.2U,1
11-Oct-15,Gran Premio Bruno Beghelli,/iframe/CompetitionResults/36184?disciplineId=10,ITA,1.HC,0
11-Oct-15,Paris - Tours Elite,/iframe/CompetitionResults/36208?disciplineId=10,FRA,1.HC,0
11 Oct-18 Oct 2015,Tour of China II,/iframe/CompetitionResults/36218?disciplineId=10,CHN,2.1,0
10-Oct-15,Giro dell'Emilia,/iframe/CompetitionResults/36192?disciplineId=10,ITA,1.HC,0
10-Oct-15,Giro dell'Emilia Internazionale  Donne Elite   2015,/iframe/CompetitionResults/37226?disciplineId=10,ITA,1.1,0
8-Oct-15,Paris-Bourges,/iframe/CompetitionResults/36187?disciplineId=10,FRA,1.1,0
8-Oct-15,Gran Premio Città di Peccioli - Coppa Sabatini,/iframe/CompetitionResults/36193?disciplineId=10,ITA,1.1,0
08 Oct-11 Oct 2015,Abu Dhabi Tour,/iframe/CompetitionResults/36394?disciplineId=10,UAE,2.1,0
07 Oct-10 Oct 2015,International Tour of Torku Mevlana,/iframe/CompetitionResults/37560?disciplineId=10,TUR,2.2,0
6-Oct-15,Binche -  Chimay - Binche / Mémorial Frank Vandenbroucke,/iframe/CompetitionResults/36212?disciplineId=10,BEL,1.1,0
4-Oct-15,Tour de Vendée,/iframe/CompetitionResults/36106?disciplineId=10,FRA,1.1,0
4-Oct-15,Il Lombardia,/iframe/CompetitionResults/36196?disciplineId=10,ITA,1.UWT,1
4-Oct-15,Tour of Almaty,/iframe/CompetitionResults/36616?disciplineId=10,KAZ,1.1,0
4-Oct-15,Tobago Cycling Classic,/iframe/CompetitionResults/36776?disciplineId=10,TTO,1.2,0
3-Oct-15,Sparkassen Münsterland Giro,/iframe/CompetitionResults/35976?disciplineId=10,GER,1.HC,0
3-Oct-15,Piccolo Giro di Lombardia,/iframe/CompetitionResults/36135?disciplineId=10,ITA,1.2U,1
03 Oct-11 Oct 2015,Tour of Singkarak,/iframe/CompetitionResults/36989?disciplineId=10,INA,2.2,0
2-Oct-15,Giro del Piemonte,/iframe/CompetitionResults/36194?disciplineId=10,ITA,1.HC,0
02 Oct-09 Oct 2015,Tour of China I,/iframe/CompetitionResults/36219?disciplineId=10,CHN,2.1,0
1-Oct-15,Milano-Torino,/iframe/CompetitionResults/36146?disciplineId=10,ITA,1.HC,0
30 Sep-04 Oct 2015,Tour de l'Eurométropole,/iframe/CompetitionResults/36067?disciplineId=10,BEL,2.1,0
30-Sep-15,Tre Valli Varesine,/iframe/CompetitionResults/36182?disciplineId=10,ITA,1.HC,0
29-Sep-15,Ruota d'Oro - GP Festa del Perdono,/iframe/CompetitionResults/36133?disciplineId=10,ITA,1.2U,1
27-Sep-15,Duo Normand,/iframe/CompetitionResults/36134?disciplineId=10,FRA,1.1,0
27 Sep-02 Oct 2015,Tour de Côte d'Ivoire-Tour de la Réconciliation,/iframe/CompetitionResults/36787?disciplineId=10,CIV,2.2,0
27-Sep-15,Gooikse Pijl,/iframe/CompetitionResults/36790?disciplineId=10,BEL,1.2,0
26 Sep-27 Sep 2015,Tour du Gévaudan Languedoc-Roussillon,/iframe/CompetitionResults/35770?disciplineId=10,FRA,2.1,0
23-Sep-15,Omloop van het Houtland Lichtervelde,/iframe/CompetitionResults/35828?disciplineId=10,BEL,1.1,0
20 Sep-27 Sep 2015,Championnats du Monde UCI / UCI World Championships,/iframe/CompetitionResults/35915?disciplineId=10,USA,CM,0
20 Sep-27 Sep 2015,Championnats du Monde UCI / UCI World Championships,/iframe/CompetitionResults/35921?disciplineId=10,USA,CM,0
20 Sep-27 Sep 2015,Championnats du Monde UCI / UCI World Championships,/iframe/CompetitionResults/35922?disciplineId=10,USA,CM,0
20 Sep-27 Sep 2015,Championnats du Monde UCI / UCI World Championships,/iframe/CompetitionResults/35923?disciplineId=10,USA,CM,0
20-Sep-15,Grand Prix d'Isbergues - Pas de Calais,/iframe/CompetitionResults/36190?disciplineId=10,FRA,1.1,0
20-Sep-15,Rund um Sebnitz,/iframe/CompetitionResults/37071?disciplineId=10,GER,1.2,0
20-Sep-15,GP Industria & Commercio di Prato,/iframe/CompetitionResults/37600?disciplineId=10,ITA,1.1,0
19 Sep-20 Sep 2015,Keizer der Juniores,/iframe/CompetitionResults/35880?disciplineId=10,BEL,2.1,0
19-Sep-15,Memorial Marco Pantani,/iframe/CompetitionResults/35977?disciplineId=10,ITA,1.1,0
19-Sep-15,Primus Classic  Impanis - Van Petegem,/iframe/CompetitionResults/36204?disciplineId=10,BEL,1.HC,0
18-Sep-15,Kampioenschap van Vlaanderen,/iframe/CompetitionResults/36033?disciplineId=10,BEL,1.1,0
17-Sep-15,Coppa Bernocchi,/iframe/CompetitionResults/36185?disciplineId=10,ITA,1.1,0
16-Sep-15,Grand Prix de Wallonie,/iframe/CompetitionResults/36166?disciplineId=10,BEL,1.1,0
16-Sep-15,Coppa Agostoni - Giro delle Brianze,/iframe/CompetitionResults/36181?disciplineId=10,ITA,1.1,0
13-Sep-15,Chrono Champenois Masculin International,/iframe/CompetitionResults/35706?disciplineId=10,FRA,1.2,0
13-Sep-15,Tour du Doubs - Conseil Général,/iframe/CompetitionResults/36032?disciplineId=10,FRA,1.1,0
13-Sep-15,Trofeo Buffoni,/iframe/CompetitionResults/36120?disciplineId=10,ITA,1.1,0
13-Sep-15,Chrono Champenois - Trophée Européen,/iframe/CompetitionResults/36130?disciplineId=10,FRA,1.1,0
13-Sep-15,LA MADRID CHALLENGE By La Vuelta,/iframe/CompetitionResults/36262?disciplineId=10,ESP,1.1,0
13-Sep-15,Grand Prix Cycliste de Montréal,/iframe/CompetitionResults/36853?disciplineId=10,CAN,1.UWT,1
13-Sep-15,Velothon Stockholm,/iframe/CompetitionResults/37235?disciplineId=10,SWE,1.1,0
12-Sep-15,The Reading 120,/iframe/CompetitionResults/35870?disciplineId=10,USA,1.2,0
12-Sep-15,De Kustpijl,/iframe/CompetitionResults/36670?disciplineId=10,BEL,1.2,0
11 Sep-13 Sep 2015,Premondiale Giro Toscana Int. Femminile - Memorial Michela Fanini,/iframe/CompetitionResults/35984?disciplineId=10,ITA,2.2,0
11 Sep-13 Sep 2015,Tour de Hokkaido,/iframe/CompetitionResults/35993?disciplineId=10,JPN,2.2,0
11 Sep-13 Sep 2015,East Bohemia Tour,/iframe/CompetitionResults/36810?disciplineId=10,CZE,2.2,0
11-Sep-15,Grand Prix Cycliste de Québec,/iframe/CompetitionResults/36854?disciplineId=10,CAN,1.UWT,1
09 Sep-12 Sep 2015,Giro della Regione Friuli Venezia Giulia,/iframe/CompetitionResults/37597?disciplineId=10,ITA,2.2,0
08 Sep-11 Sep 2015,Lotto Belgium Tour,/iframe/CompetitionResults/36793?disciplineId=10,BEL,2.2,0
6-Sep-15,La Philippe Gilbert juniors,/iframe/CompetitionResults/36131?disciplineId=10,BEL,1.1,0
6-Sep-15,GP de Fourmies / La Voix du Nord,/iframe/CompetitionResults/36189?disciplineId=10,FRA,1.HC,0
06 Sep-13 Sep 2015,The Aviva Tour of  Britain,/iframe/CompetitionResults/36201?disciplineId=10,GBR,2.HC,1
6-Sep-15,Kernen Omloop Echt-Susteren,/iframe/CompetitionResults/36993?disciplineId=10,NED,1.2,0
5-Sep-15,Brussels Cycling Classic,/iframe/CompetitionResults/36191?disciplineId=10,BEL,1.HC,0
05 Sep-06 Sep 2015,Black Sea Cycling Tour,/iframe/CompetitionResults/36440?disciplineId=10,BUL,2.2,0
04 Sep-06 Sep 2015,Grand Prix Rüebliland,/iframe/CompetitionResults/36100?disciplineId=10,SUI,2.1,0
03 Sep-06 Sep 2015,Giro della Lunigiana,/iframe/CompetitionResults/36099?disciplineId=10,ITA,2.1,0
02 Sep-07 Sep 2015,Tour Cycliste Féminin International de l'Ardèche,/iframe/CompetitionResults/35981?disciplineId=10,FRA,2.2,0
02 Sep-07 Sep 2015,Tour of Alberta,/iframe/CompetitionResults/36685?disciplineId=10,CAN,2.1,0
01 Sep-06 Sep 2015,Boels Rental Ladies Tour,/iframe/CompetitionResults/36034?disciplineId=10,NED,2.1,0
30-Aug-15,Croatia-Slovenia,/iframe/CompetitionResults/35719?disciplineId=10,SLO,1.2,0
30-Aug-15,GP Ouest France - Plouay,/iframe/CompetitionResults/35896?disciplineId=10,FRA,1.UWT,1
30-Aug-15,Schaal Sels,/iframe/CompetitionResults/35998?disciplineId=10,BEL,1.1,0
30-Aug-15,Trofeo Emilio Paganessi,/iframe/CompetitionResults/36000?disciplineId=10,ITA,1.1,0
30 Aug-03 Sep 2015,Tour of Bulgaria,/iframe/CompetitionResults/36132?disciplineId=10,BUL,2.2,0
29-Aug-15,Trofeo comune di Vertova Memorial Pietro Merelli,/iframe/CompetitionResults/36001?disciplineId=10,ITA,1.1,0
29-Aug-15,GP de Plouay-Bretagne,/iframe/CompetitionResults/36180?disciplineId=10,FRA,CDM,0
29 Aug-30 Aug 2015,Ronde van Midden-Nederland,/iframe/CompetitionResults/36992?disciplineId=10,NED,2.2,0
26 Aug-30 Aug 2015,Tour do Rio,/iframe/CompetitionResults/35837?disciplineId=10,BRA,2.2,0
26-Aug-15,Druivenkoers - Overijse,/iframe/CompetitionResults/36203?disciplineId=10,BEL,1.1,0
25 Aug-28 Aug 2015,"Tour du Poitou Charentes, Charente, Charente Maritime, deux sèvres, Vienne",/iframe/CompetitionResults/36083?disciplineId=10,FRA,2.1,0
25-Aug-15,Grand Prix des Marbriers,/iframe/CompetitionResults/36127?disciplineId=10,FRA,1.2,0
23-Aug-15,Crescent Women World Cup Vargarda,/iframe/CompetitionResults/35982?disciplineId=10,SWE,CDM,0
23 Aug-26 Aug 2015,Trophée d'Or Féminin,/iframe/CompetitionResults/36010?disciplineId=10,FRA,2.2,0
23-Aug-15,Omloop der Vlaamse Gewesten,/iframe/CompetitionResults/36125?disciplineId=10,BEL,1.1,0
23-Aug-15,Vattenfall Cyclassics,/iframe/CompetitionResults/36128?disciplineId=10,GER,1.UWT,1
23-Aug-15,Grote Prijs Jef Scherens - Rondom Leuven,/iframe/CompetitionResults/36209?disciplineId=10,BEL,1.1,0
22 Aug-29 Aug 2015,Tour de l'Avenir,/iframe/CompetitionResults/36087?disciplineId=10,FRA,2.Ncup,0
22 Aug-13 Sep 2015,Vuelta a España,/iframe/CompetitionResults/36162?disciplineId=10,ESP,2.UWT,1
22 Aug-23 Aug 2015,44 Olympic Hopes - Belgrade Trophy Milan Panic,/iframe/CompetitionResults/37313?disciplineId=10,SRB,2.1,0
22-Aug-15,Puchar Ministra Obrony Narodowej,/iframe/CompetitionResults/37576?disciplineId=10,POL,1.2,0
21-Aug-15,Crescent Women World Cup Vargarda TTT,/iframe/CompetitionResults/35771?disciplineId=10,SWE,CDM,0
21-Aug-15,Arnhem-Veenendaal Classic,/iframe/CompetitionResults/36207?disciplineId=10,NED,1.1,0
18-Aug-15,GP Stad Zottegem,/iframe/CompetitionResults/36036?disciplineId=10,BEL,1.1,0
18 Aug-21 Aug 2015,Tour du Limousin,/iframe/CompetitionResults/36202?disciplineId=10,FRA,2.1,0
18 Aug-23 Aug 2015,Baltic Chain Tour,/iframe/CompetitionResults/36789?disciplineId=10,EST,2.2,0
17 Aug-23 Aug 2015,USA Pro Challenge,/iframe/CompetitionResults/36880?disciplineId=10,USA,2.HC,1
16-Aug-15,GP Capodarco - Comunità di Capodarco,/iframe/CompetitionResults/35986?disciplineId=10,ITA,1.2U,1
16-Aug-15,Aquece Rio - International Road Cycling Challenge,/iframe/CompetitionResults/37154?disciplineId=10,BRA,1.2,0
15 Aug-16 Aug 2015,Ronde des Vallées,/iframe/CompetitionResults/35898?disciplineId=10,FRA,2.1,0
15 Aug-16 Aug 2015,Ladies tour of Norway,/iframe/CompetitionResults/36569?disciplineId=10,NOR,2.2,0
13 Aug-16 Aug 2015,Arctic Race of Norway,/iframe/CompetitionResults/36675?disciplineId=10,NOR,2.HC,1
13 Aug-16 Aug 2015,Czech Cycling Tour,/iframe/CompetitionResults/36875?disciplineId=10,CZE,2.1,0
11 Aug-15 Aug 2015,Tour de l'Ain,/iframe/CompetitionResults/36085?disciplineId=10,FRA,2.1,0
10 Aug-16 Aug 2015,Eneco Tour,/iframe/CompetitionResults/35916?disciplineId=10,,2.UWT,1
9-Aug-15,Puchar Uzdrowisk Karpackich,/iframe/CompetitionResults/35860?disciplineId=10,POL,1.2,0
09 Aug-15 Aug 2015,La Route de France,/iframe/CompetitionResults/35930?disciplineId=10,FRA,2.1,0
9-Aug-15,Antwerpse Havenpijl,/iframe/CompetitionResults/36038?disciplineId=10,BEL,1.2,0
9-Aug-15,Gran Premio Sportivi di Poggiana-Trofeo Bonin Costruzioni-Gran Premio Pasta Zara,/iframe/CompetitionResults/36872?disciplineId=10,ITA,1.2U,1
8-Aug-15,Memorial Henryka Lasaka,/iframe/CompetitionResults/36035?disciplineId=10,POL,1.2,0
07 Aug-09 Aug 2015,UEC Road European Championships / Championnats d'Europe Route UEC,/iframe/CompetitionResults/35950?disciplineId=10,EST,CC,0
07 Aug-09 Aug 2015,Aubel - Thimister - La Gleize,/iframe/CompetitionResults/36126?disciplineId=10,BEL,2.1,0
06 Aug-08 Aug 2015,UEC Road European Championships / Championnats d'Europe Route UEC,/iframe/CompetitionResults/35805?disciplineId=10,EST,CC,0
06 Aug-08 Aug 2015,UEC Road European Championships / Championnats d'Europe Route UEC,/iframe/CompetitionResults/35951?disciplineId=10,EST,CC,0
05 Aug-08 Aug 2015,Tour of Szeklerland,/iframe/CompetitionResults/35812?disciplineId=10,ROU,2.2,0
04 Aug-09 Aug 2015,Tour de Hongrie,/iframe/CompetitionResults/35726?disciplineId=10,HUN,2.2,0
04 Aug-08 Aug 2015,Post Danmark Rundt - Tour of Denmark,/iframe/CompetitionResults/36081?disciplineId=10,DEN,2.HC,1
04 Aug-08 Aug 2015,Vuelta a Burgos,/iframe/CompetitionResults/36200?disciplineId=10,ESP,2.HC,1
03 Aug-09 Aug 2015,The Larry H.Miller Tour of Utah,/iframe/CompetitionResults/35720?disciplineId=10,USA,2.HC,1
2-Aug-15,La Poly Normande,/iframe/CompetitionResults/35878?disciplineId=10,FRA,1.1,0
2-Aug-15,Ronde van Vlaanderen Juniores - Tour des Flandres Juniors,/iframe/CompetitionResults/35949?disciplineId=10,BEL,1.1,0
02 Aug-08 Aug 2015,Tour de Pologne,/iframe/CompetitionResults/36086?disciplineId=10,POL,2.UWT,1
02 Aug-15 Aug 2015,Vuelta a Colombia,/iframe/CompetitionResults/36220?disciplineId=10,COL,2.2,0
2-Aug-15,Prudential RideLondon & Surrey Classic,/iframe/CompetitionResults/36682?disciplineId=10,GBR,1.HC,0
2-Aug-15,Odessa Grand Prix - 2,/iframe/CompetitionResults/37252?disciplineId=10,UKR,1.2,0
2-Aug-15,Sparkassen Giro,/iframe/CompetitionResults/37406?disciplineId=10,GER,CDM,0
2-Aug-15,Trofeo Internazionale Bastianelli,/iframe/CompetitionResults/37587?disciplineId=10,ITA,1.2,0
01 Aug-03 Aug 2015,Kreiz Breizh Elites,/iframe/CompetitionResults/35769?disciplineId=10,FRA,2.2,0
1-Aug-15,Clasica Ciclista San Sebastian,/iframe/CompetitionResults/36183?disciplineId=10,ESP,1.UWT,1
1-Aug-15,Odessa Grand Prix - 1,/iframe/CompetitionResults/36460?disciplineId=10,UKR,1.2,0
1-Aug-15,Erondegemse Pijl (Erpe-Mere),/iframe/CompetitionResults/36923?disciplineId=10,BEL,1.2,0
31 Jul-09 Aug 2015,Tour Cycliste International de la Guadeloupe,/iframe/CompetitionResults/36089?disciplineId=10,FRA,2.2,0
31-Jul-15,Circuito de Getxo - Memorial Ricardo Otxoa,/iframe/CompetitionResults/36199?disciplineId=10,ESP,1.1,0
29 Jul-02 Aug 2015,Tour Alsace,/iframe/CompetitionResults/35733?disciplineId=10,FRA,2.2,0
29 Jul-09 Aug 2015,Volta a Portugal em Bicicleta / Liberty Seguros,/iframe/CompetitionResults/36210?disciplineId=10,POR,2.1,0
28 Jul-01 Aug 2015,Dookola Mazowsza,/iframe/CompetitionResults/35825?disciplineId=10,POL,2.2,0
26-Jul-15,Grand Prix de la ville de Pérenchies,/iframe/CompetitionResults/36122?disciplineId=10,FRA,1.2,0
26-Jul-15,Coppa dei Laghi - Trofeo Almar,/iframe/CompetitionResults/36318?disciplineId=10,ITA,1.Ncup,0
26-Jul-15,La Course by Le Tour de France,/iframe/CompetitionResults/36415?disciplineId=10,FRA,1.1,0
25 Jul-29 Jul 2015,Tour de Wallonie,/iframe/CompetitionResults/36082?disciplineId=10,BEL,2.HC,1
25-Jul-15,Prueba Villafranca-Ordiziako Klasika,/iframe/CompetitionResults/36177?disciplineId=10,ESP,1.1,0
24 Jul-26 Jul 2015,Internationale Niedersachsen-Rundfahrt der Junioren,/iframe/CompetitionResults/36098?disciplineId=10,GER,2.1,0
24 Jul-26 Jul 2015,Podlasie Tour,/iframe/CompetitionResults/37231?disciplineId=10,POL,2.2,0
22-Jul-15,Grand Prix Cerami,/iframe/CompetitionResults/36159?disciplineId=10,BEL,1.1,0
21 Jul-26 Jul 2015,Tour de l'Abitibi Desjardins - Coupe des Nations Junior,/iframe/CompetitionResults/35777?disciplineId=10,CAN,2.Ncup,0
19-Jul-15,Trofeo Matteotti,/iframe/CompetitionResults/36178?disciplineId=10,ITA,1.1,0
19-Jul-15,Dwars door de Vlaamse Ardennen,/iframe/CompetitionResults/36365?disciplineId=10,BEL,1.2,0
17 Jul-23 Jul 2015,Internationale Thüringen Rundfahrt der Frauen,/iframe/CompetitionResults/35856?disciplineId=10,GER,2.1,0
17 Jul-19 Jul 2015,BeNe Ladies Tour,/iframe/CompetitionResults/36645?disciplineId=10,NED,2.2,0
17 Jul-19 Jul 2015,Oberösterreich Juniorenrundfahrt,/iframe/CompetitionResults/36990?disciplineId=10,AUT,2.1,0
16 Jul-19 Jul 2015,Tour de Bretagne Féminin,/iframe/CompetitionResults/36093?disciplineId=10,FRA,2.2,0
16 Jul-19 Jul 2015,Volta a Portugal do Futuro / Liberty Seguros,/iframe/CompetitionResults/36662?disciplineId=10,POR,2.2U,0
14 Jul-19 Jul 2015,Giro Ciclistico della Valle d'Aosta Mont Blanc,/iframe/CompetitionResults/36084?disciplineId=10,ITA,2.2U,0
12-Jul-15,Giro del Medio Brenta,/iframe/CompetitionResults/36124?disciplineId=10,ITA,1.2,0
12-Jul-15,White Spot / Delta Road Race WE,/iframe/CompetitionResults/36661?disciplineId=10,CAN,1.2,0
12-Jul-15,White Spot / Delta Road Race,/iframe/CompetitionResults/36684?disciplineId=10,CAN,1.2,0
11 Jul-14 Jul 2015,Ain'Ternational-Rhône Alpes-Valromey Tour,/iframe/CompetitionResults/35723?disciplineId=10,FRA,2.1,0
11-Jul-15,Menen-Kemmel-Menen,/iframe/CompetitionResults/35848?disciplineId=10,BEL,1.1,0
11 Jul-12 Jul 2015,GP Général Patton,/iframe/CompetitionResults/36097?disciplineId=10,LUX,2.Ncup,0
09 Jul-12 Jul 2015,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho,/iframe/CompetitionResults/36079?disciplineId=10,POR,2.2,0
09 Jul-12 Jul 2015,Tour de Feminin - O cenu Českého Švýcarska,/iframe/CompetitionResults/36094?disciplineId=10,CZE,2.2,0
05 Jul-18 Jul 2015,Tour of Qinghai Lake,/iframe/CompetitionResults/35871?disciplineId=10,CHN,2.HC,1
5-Jul-15,Minsk Cup,/iframe/CompetitionResults/36243?disciplineId=10,BLR,1.2,0
5-Jul-15,Paris-Chauny ( classique),/iframe/CompetitionResults/36443?disciplineId=10,FRA,1.2,0
04 Jul-12 Jul 2015,Int. Österreich-Rundfahrt-Tour of Austria,/iframe/CompetitionResults/36077?disciplineId=10,AUT,2.HC,1
04 Jul-26 Jul 2015,Tour de France,/iframe/CompetitionResults/36176?disciplineId=10,FRA,2.UWT,1
4-Jul-15,Grand Prix Minsk,/iframe/CompetitionResults/36224?disciplineId=10,BLR,1.2,0
4-Jul-15,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs,/iframe/CompetitionResults/36856?disciplineId=10,BEL,1.2,0
03 Jul-06 Jul 2015,Sint-Martinusprijs Kontich,/iframe/CompetitionResults/35991?disciplineId=10,BEL,2.1,0
03 Jul-12 Jul 2015,Giro d'Italia Internazionale Femminile,/iframe/CompetitionResults/36092?disciplineId=10,ITA,2.1,0
01 Jul-04 Jul 2015,Course Cycliste de Solidarnosc et des Champions Olympiques,/iframe/CompetitionResults/36078?disciplineId=10,POL,2.2,0
01 Jul-05 Jul 2015,Sibiu Cycling Tour,/iframe/CompetitionResults/36884?disciplineId=10,ROU,2.1,0
24-Jun-15,Halle Ingooigem,/iframe/CompetitionResults/35857?disciplineId=10,BEL,1.1,0
24-Jun-15,Internationale Wielertrofee Jong Maar Moedig I.W.T.,/iframe/CompetitionResults/35988?disciplineId=10,BEL,1.2,0
21-Jun-15,Beaumont Trophy,/iframe/CompetitionResults/36644?disciplineId=10,GBR,1.2,0
21-Jun-15,Circuit de Wallonie Ville de Fleurus,/iframe/CompetitionResults/36857?disciplineId=10,BEL,1.2,0
21-Jun-15,Memorial im. J. Grundmanna and J. Wizowskiego,/iframe/CompetitionResults/37375?disciplineId=10,POL,1.2,0
20-Jun-15,Giro del Trentino Alto Adige - Südtirol,/iframe/CompetitionResults/35985?disciplineId=10,ITA,1.1,0
20-Jun-15,Korona Kocich Gor,/iframe/CompetitionResults/36232?disciplineId=10,POL,1.2,0
20-Jun-15,Salverda Omloop van de IJsseldelta,/iframe/CompetitionResults/36445?disciplineId=10,NED,1.2,0
18 Jun-21 Jun 2015,Tour de Slovénie,/iframe/CompetitionResults/36069?disciplineId=10,SLO,2.1,0
18 Jun-21 Jun 2015,Route du Sud - la Dépêche du Midi,/iframe/CompetitionResults/36153?disciplineId=10,FRA,2.1,0
18 Jun-21 Jun 2015,Tour des Pays de Savoie,/iframe/CompetitionResults/36957?disciplineId=10,FRA,2.2,0
18 Jun-21 Jun 2015,Oberösterreichrundfahrt,/iframe/CompetitionResults/36991?disciplineId=10,AUT,2.2,0
18 Jun-21 Jun 2015,Tour de Serbie,/iframe/CompetitionResults/37588?disciplineId=10,SRB,2.2,0
17 Jun-21 Jun 2015,Ster ZLM Toer GP Jan van Heeswijk,/iframe/CompetitionResults/36065?disciplineId=10,NED,2.1,0
17 Jun-21 Jun 2015,The Aviva Women's Tour,/iframe/CompetitionResults/36651?disciplineId=10,GBR,2.1,0
14-Jun-15,Rund um Köln,/iframe/CompetitionResults/36211?disciplineId=10,GER,1.1,0
14-Jun-15,Fyen Rundt - Tour of Fyen,/iframe/CompetitionResults/36441?disciplineId=10,DEN,1.2,0
