_stack,name,web,count
2,"Besfamille, Martin",https://ideas.repec.org/f/pbe342.html,(24)
2,"Besharov, Gregory",https://ideas.repec.org/e/pbe110.html,(6)
2,"Beshkar, Mostafa",https://ideas.repec.org/f/pbe626.html,(6)
2,"Besley, Timothy J.",https://ideas.repec.org/e/pbe46.html,(319)
2,"Besomi, Daniele",https://ideas.repec.org/e/pbe58.html,(36)
2,"Bessada Lion, Octavio Manuel",https://ideas.repec.org/f/pli335.html,(5) †
2,"Bessec, Marie",https://ideas.repec.org/e/pbe185.html,(46)
2,"Bessembinder, Hendrik",https://ideas.repec.org/e/pbe151.html,(36)
2,"Bessen, James",https://ideas.repec.org/e/pbe44.html,(41)
2,"Bessey, Donata",https://ideas.repec.org/f/pbe301.html,(11)
2,"Bessho, Shun-ichiro",https://ideas.repec.org/f/pbe554.html,(37)
2,"Bessière, Véronique",https://ideas.repec.org/f/pbe241.html,(22)
2,"Bessis, Franck",https://ideas.repec.org/f/pbe325.html,(22)
2,"Bessler, David A",https://ideas.repec.org/e/pbe1.html,(197)
2,"Bessonov, Vladimir A.",https://ideas.repec.org/f/pbe614.html,(18)
2,"Bessonovs, Andrejs",https://ideas.repec.org/f/pbe625.html,(5)
2,"Besstremyannaya, Galina",https://ideas.repec.org/f/pbe907.html,(22)
2,"Best, Gabriela",https://ideas.repec.org/f/pbe935.html,(3)
2,"Best, Michael Carlos",https://ideas.repec.org/f/pbe722.html,(9)
2,"Best, Michael H.",https://ideas.repec.org/f/pbe854.html,(16)
2,"Best, Rohan",https://ideas.repec.org/f/pbe1072.html,(1)
2,"Bestaeva, Liya",https://ideas.repec.org/f/pbe965.html,(1)
2,"Bester, Alan",https://ideas.repec.org/f/pbe801.html,(5)
2,"Bester, Helmut",https://ideas.repec.org/e/pbe134.html,(115)
2,"Betancourt, Roger Rene",https://ideas.repec.org/e/pbe73.html,(30)
2,"Betancourt Garcia, Yanneth Rocio",https://ideas.repec.org/f/pbe394.html,(26)
2,"Beteta, Edmundo",https://ideas.repec.org/f/pbe885.html,(3)
2,"Bethencourt, Carlos",https://ideas.repec.org/e/pbe168.html,(14)
2,"Bethmann, Dirk",https://ideas.repec.org/f/pbe237.html,(31)
2,"Bethune, Zachary",https://ideas.repec.org/f/pbe832.html,(5)
2,"Betschinger, Marie-Ann",https://ideas.repec.org/f/pbe770.html,(2)
2,"Bettarelli, Luca",https://ideas.repec.org/f/pbe998.html,(4)
2,"Bettendorf, Timo",https://ideas.repec.org/f/pbe760.html,(11)
2,"Betti, Gianni",https://ideas.repec.org/f/pbe263.html,(46)
2,"Betti, Thierry",https://ideas.repec.org/f/pbe840.html,(7)
2,"Bettin, Giulia",https://ideas.repec.org/f/pbe500.html,(35)
2,"Bettinger, Eric P.",https://ideas.repec.org/f/pbe413.html,(38)
2,"Betts, Caroline Marie",https://ideas.repec.org/f/pbe370.html,(18)
2,"Betts, Thomas Edward",https://ideas.repec.org/f/pbe561.html,(1)
2,"Betz, Michael R.",https://ideas.repec.org/f/pbe974.html,(12)
2,"Betz, Regina Annette",https://ideas.repec.org/f/pbe383.html,(28)
2,"Beuermann, Diether Wolfgang",https://ideas.repec.org/f/pbe239.html,(26)
2,"Beugelsdijk, Sjoerd",https://ideas.repec.org/e/pbe68.html,(44)
2,"Beugnot, Julie",https://ideas.repec.org/f/pbe410.html,(27)
2,"Beunza, Daniel",https://ideas.repec.org/e/pbe114.html,(4)
2,"Beuselinck, Christof",https://ideas.repec.org/f/pbe354.html,(27)
2,"Beutler, Toni",https://ideas.repec.org/f/pbe491.html,(11)
2,"Beuve, Jean",https://ideas.repec.org/f/pbe1013.html,(6)
2,"Bevan, David J.",https://ideas.repec.org/f/pbe286.html,(1)
2,"Bevan, David L.",https://ideas.repec.org/f/pbe256.html,(43)
2,"Bevelander, Pieter",https://ideas.repec.org/f/pbe323.html,(11)
2,"Beverelli, Cosimo",https://ideas.repec.org/f/pbe527.html,(18)
2,"Beverinotti, Javier H.",https://ideas.repec.org/f/pbe707.html,(3)
2,"Beverly, Sondra",https://ideas.repec.org/e/pbe62.html,(5)
2,"Bevia, Carmen",https://ideas.repec.org/e/pbe36.html,(52)
2,"Bevilacqua, Carmelina",https://ideas.repec.org/f/pbe747.html,(2)
2,"Beviláqua, Giovanni Silva",https://ideas.repec.org/f/pbe928.html,(1)
2,"Bewaji, Oluwasegun",https://ideas.repec.org/f/pbe745.html,(1)
2,"Bewley, Helen",https://ideas.repec.org/f/pbe204.html,(10)
2,"Beyaert, Arielle",https://ideas.repec.org/f/pbe437.html,(12)
2,"Beyene, Abrahaley Arefaine",https://ideas.repec.org/f/pbe872.html,(1)
2,"Beyene, Fekadu",https://ideas.repec.org/f/pbe472.html,(3)
2,"Beyer, Andreas",https://ideas.repec.org/e/pbe141.html,(48)
2,"Beyer, Ditte",https://ideas.repec.org/f/pbe1059.html,(1)
2,"Beyer, Harald",https://ideas.repec.org/f/pbe910.html,(6)
2,"Beyer, Karl Michael",https://ideas.repec.org/f/pbe1101.html,(5)
2,"Beyer, Robert Carl Michael",https://ideas.repec.org/f/pbe1055.html,(12)
2,"Beza-Bojanowska, Joanna",https://ideas.repec.org/e/pbz1.html,(4)
2,"Bezdek, Vladimir",https://ideas.repec.org/e/pbe198.html,(12)
2,"Bezemer, Dirk",https://ideas.repec.org/e/pbe95.html,(37)
2,"Bezeredi, Slavko",https://ideas.repec.org/f/pbe1085.html,(2)
2,"Bezerra, Diogo de Carvalho",https://ideas.repec.org/f/pbe708.html,(1)
2,"Bezerra, Márcio Eduardo Garcia",https://ideas.repec.org/f/pbe289.html,(2)
2,"Bezin, Emeline",https://ideas.repec.org/f/pbe991.html,(1)
2,"Bezirtzoglou, Christos",https://ideas.repec.org/f/pbe344.html,(1)
2,"Bezmen, Trisha Lynn",https://ideas.repec.org/f/pbe281.html,(4)
2,"Bezu, Sosina",https://ideas.repec.org/f/pbe548.html,(24)
2,"Bezuidenhout, Henri",https://ideas.repec.org/f/pbe740.html,(7)
2,"Bhadra, Dipasis",https://ideas.repec.org/e/pbh14.html,(2)
2,"Bhaduri, Anik",https://ideas.repec.org/e/pbh82.html,(9)
2,"Bhaduri, Saumitra N.",https://ideas.repec.org/e/pbh104.html,(45)
2,"Bhagowalia, Priya",https://ideas.repec.org/e/pbh86.html,(14)
2,"Bhai, Moiz",https://ideas.repec.org/e/pbh164.html,(1)
2,"Bhakar, Rohit",https://ideas.repec.org/e/pbh96.html,(1)
2,"Bhalla, Garima",https://ideas.repec.org/e/pbh156.html,(3)
2,"Bhalla, Manaswini",https://ideas.repec.org/e/pbh158.html,(6)
2,"Bhalla, Surjit Singh",https://ideas.repec.org/e/pbh154.html,(19)
2,"Bhalotra, Sonia Radhika",https://ideas.repec.org/e/pbh22.html,(123)
2,"Bhamra, Harjoat Singh",https://ideas.repec.org/e/pbh48.html,(20)
2,"Bhandari, Amit Kumar",https://ideas.repec.org/e/pbh40.html,(11)
2,"Bhandari, Bornali",https://ideas.repec.org/e/pbh119.html,(2)
2,"Bhandari, Jayant",https://ideas.repec.org/e/pbh20.html,(1)
2,"Bhandary, Prapti",https://ideas.repec.org/e/pbh105.html,(4)
2,"Bhanja, Niyati",https://ideas.repec.org/e/pbh121.html,(18)
2,"Bhanot, Syon Pandya",https://ideas.repec.org/e/pbh161.html,(1)
2,"Bhanumurthy, N R",https://ideas.repec.org/e/pnr1.html,(47)
2,"Bharadwaj, Prashant",https://ideas.repec.org/e/pbh62.html,(6)
2,"Bharathi, Vijayakumar",https://ideas.repec.org/e/pbh132.html,(1)
2,"Bhardwaj, Geetesh",https://ideas.repec.org/e/pbh29.html,(11)
2,"Bhardwaj, Sakshi",https://ideas.repec.org/e/pbh153.html,(1)
2,"Bhargava, Alok",https://ideas.repec.org/e/pbh18.html,(57)
2,"Bhargava, Anil Kumar",https://ideas.repec.org/e/pbh150.html,(9)
2,"Bhargava, Saurabh",https://ideas.repec.org/e/pbh79.html,(7)
2,"Bhasin, Niti",https://ideas.repec.org/e/pbh103.html,(4)
2,"Bhasin, Vijay",https://ideas.repec.org/e/pbh53.html,(4)
2,"Bhasin, Vijay Kumar",https://ideas.repec.org/e/pbh10.html,(6)
2,"Bhaskar, V",https://ideas.repec.org/e/pbh25.html,(108)
2,"Bhat, Ramesh",https://ideas.repec.org/e/pbh58.html,(47)
2,"Bhati, Avinash Singh",https://ideas.repec.org/e/pbh68.html,(2)
2,"Bhatia, Jai",https://ideas.repec.org/e/pbh83.html,(1)
2,"Bhatia, Kul",https://ideas.repec.org/e/pbh117.html,(29)
2,"Bhatnagar, Chandra Shekhar",https://ideas.repec.org/e/pbh110.html,(1)
2,"Bhatt, Antra",https://ideas.repec.org/e/pbh93.html,(9)
2,"Bhatt, Manoj",https://ideas.repec.org/e/pbh101.html,(1)
2,"Bhatt, Shiv Raj",https://ideas.repec.org/e/pbh19.html,(2)
2,"Bhatt, Vipul",https://ideas.repec.org/e/pbh69.html,(15)
2,"Bhatta, Guna Raj",https://ideas.repec.org/e/pbh134.html,(6)
2,"Bhatta, Kiran Prasad",https://ideas.repec.org/e/pbh112.html,(5)
2,"Bhatta, Siddha Raj",https://ideas.repec.org/e/pbh114.html,(1)
2,"Bhattacharjea, Aditya",https://ideas.repec.org/e/pbh17.html,(27)
2,"Bhattacharjee, Arnab",https://ideas.repec.org/e/pbh13.html,(81)
2,"Bhattacharjee, Manojit",https://ideas.repec.org/e/pbh116.html,(8)
2,"Bhattacharjee, Sanjoy",https://ideas.repec.org/e/pbh107.html,(7)
2,"Bhattacharjee, Subhra",https://ideas.repec.org/e/pbh120.html,(4)
2,"Bhattacharya, Anasua",https://ideas.repec.org/e/pbh2.html,(1)
2,"Bhattacharya, Angshuman",https://ideas.repec.org/e/pbh7.html,(1)
2,"Bhattacharya, Anindya",https://ideas.repec.org/e/pbh97.html,(12)
2,"Bhattacharya, Debopam",https://ideas.repec.org/e/pbh33.html,(22)
2,"Bhattacharya, Joydeep",https://ideas.repec.org/e/pbh6.html,(128)
2,"Bhattacharya, Jyotirmoy",https://ideas.repec.org/e/pbh52.html,(2)
2,"Bhattacharya, Kaushik",https://ideas.repec.org/e/pbh11.html,(19)
2,"Bhattacharya, Mihir",https://ideas.repec.org/e/pbh159.html,(1)
2,"Bhattacharya, Mita",https://ideas.repec.org/e/pbh34.html,(44)
2,"Bhattacharya, Prasad Sankar",https://ideas.repec.org/e/pbh42.html,(23)
2,"Bhattacharya, Rudrani",https://ideas.repec.org/e/pbh94.html,(3)
2,"Bhattacharya, Sharad",https://ideas.repec.org/e/pbh141.html,(5)
2,"Bhattacharya, Soma",https://ideas.repec.org/e/pbh50.html,(4)
2,"Bhattacharya, Sourav",https://ideas.repec.org/e/pbh138.html,(7)
2,"Bhattacharya, Sudipto",https://ideas.repec.org/e/pbh37.html,(94) †
2,"Bhattacharya, Sulagna",https://ideas.repec.org/e/pbh75.html,(2)
2,"Bhattacharya, Utpal",https://ideas.repec.org/e/pbh84.html,(38)
2,"Bhattacharyay, Biswanath",https://ideas.repec.org/e/pbh81.html,(41)
2,"Bhattacharyya, Asish K.",https://ideas.repec.org/e/pbh38.html,(5)
2,"Bhattacharyya, Chandril",https://ideas.repec.org/e/pbh123.html,(7)
2,"Bhattacharyya, Indranil",https://ideas.repec.org/e/pbh127.html,(9)
2,"Bhattacharyya, Malay",https://ideas.repec.org/e/pbh85.html,(4)
2,"Bhattacharyya, Sambit",https://ideas.repec.org/e/pbh45.html,(69)
2,"Bhattacharyya, Sidhakam",https://ideas.repec.org/e/pbh130.html,(2)
2,"Bhattacharyya, Surajit",https://ideas.repec.org/e/pbh59.html,(9)
2,"Bhattacherjee, Debashish",https://ideas.repec.org/e/pbh41.html,(4)
2,"Bhattarai, Gandhi Raj",https://ideas.repec.org/e/pbh74.html,(6)
2,"Bhattarai, Keshab R",https://ideas.repec.org/e/pbh51.html,(57)
2,"Bhattarai, Saroj",https://ideas.repec.org/e/pbh111.html,(32)
2,"Bhatti, Arshad Ali",https://ideas.repec.org/e/pbh129.html,(4)
2,"Bhatti, Muhammad Ishaq",https://ideas.repec.org/e/pbh72.html,(3)
2,"Bhatti, Waheed Akbar",https://ideas.repec.org/e/pbh151.html,(5)
2,"Bhaumik, Sumon K.",https://ideas.repec.org/e/pbh26.html,(116)
2,"Bhavnani, Rikhil Ranjit",https://ideas.repec.org/e/pbh46.html,(12)
2,"Bhide, Shashanka",https://ideas.repec.org/e/pbh118.html,(26)
2,"Bhimjee, Diptes C. P.",https://ideas.repec.org/e/pbh146.html,(2)
2,"Bhirombhakdi, Kornpob",https://ideas.repec.org/e/pbh108.html,(5)
2,"Bholat, David",https://ideas.repec.org/e/pbh142.html,(11)
2,"Bhonsle, Kirti Diwakar",https://ideas.repec.org/e/pbh152.html,(1)
2,"Bhorat, Haroon",https://ideas.repec.org/e/pbh49.html,(95)
2,"Bhowmik, Anuj",https://ideas.repec.org/e/pbh126.html,(14)
2,"Bhuiyan, Muhammad Faress",https://ideas.repec.org/e/pbh155.html,(1)
2,"Bhukuth, Augendra",https://ideas.repec.org/e/pbh60.html,(14)
2,"Bhuller, Manudeep",https://ideas.repec.org/e/pbh89.html,(17)
2,"Bhunia, Amalendu",https://ideas.repec.org/e/pbh98.html,(1)
2,"Bhupatiraju, Samyukta",https://ideas.repec.org/e/pbh113.html,(5)
2,"Bhuyan, Mohammad Harunur Rashid",https://ideas.repec.org/e/pbh92.html,(1)
2,"Bhuyan, Rafiqul",https://ideas.repec.org/e/pbh3.html,(2)
2,"Bi, Huixin",https://ideas.repec.org/e/pbi174.html,(12)
2,"Bi, Qian",https://ideas.repec.org/f/pbi311.html,(4)
2,"Bi, Xiang",https://ideas.repec.org/f/pbi228.html,(17)
2,"Bia, Michela Gianna",https://ideas.repec.org/e/pbi111.html,(15)
2,"Biagetti, Marco",https://ideas.repec.org/e/pbi91.html,(14)
2,"Biagi, Bianca",https://ideas.repec.org/e/pbi97.html,(25)
2,"Biais, Bruno R",https://ideas.repec.org/e/pbi43.html,(148)
2,"Bialkowski, Jedrzej Pawel",https://ideas.repec.org/e/pbi149.html,(13)
2,"Bialowolski, Piotr",https://ideas.repec.org/f/pbi296.html,(24)
2,"Bianca, Vieru Elena",https://ideas.repec.org/f/pbi224.html,(1)
2,"Bianchetti, Marco",https://ideas.repec.org/e/pbi153.html,(8)
2,"Bianchi, Ana Maria",https://ideas.repec.org/e/pbi17.html,(13)
2,"Bianchi, Carlo Luigi",https://ideas.repec.org/e/pbi198.html,(64)
2,"Bianchi, Carlos",https://ideas.repec.org/f/pbi240.html,(4)
2,"Bianchi, Carmine",https://ideas.repec.org/f/pbi204.html,(1)
2,"Bianchi, Daniele",https://ideas.repec.org/f/pbi325.html,(6)
2,"Bianchi, Francesco",https://ideas.repec.org/e/pbi171.html,(66)
2,"Bianchi, Javier",https://ideas.repec.org/e/pbi159.html,(49)
2,"Bianchi, Milo",https://ideas.repec.org/e/pbi129.html,(31)
2,"Bianchi, Nicola",https://ideas.repec.org/f/pbi263.html,(3)
2,"Bianchi, Patrizio",https://ideas.repec.org/f/pbi252.html,(58)
2,"Bianchi, Robert J.",https://ideas.repec.org/e/pbi187.html,(17)
2,"Bianchi, Sergio",https://ideas.repec.org/e/pbi146.html,(10)
2,"Bianchini, Roberto",https://ideas.repec.org/f/pbi330.html,(1)
2,"Bianchini, Stefano",https://ideas.repec.org/f/pbi314.html,(16)
2,"Biancini, Sara",https://ideas.repec.org/e/pbi123.html,(27)
2,"Bianco, Antonio",https://ideas.repec.org/f/pbi216.html,(8)
2,"Bianco, Dominique",https://ideas.repec.org/e/pbi115.html,(22)
2,"Bianconi, Marcelo",https://ideas.repec.org/e/pbi3.html,(65)
2,"Biancotti, Claudia",https://ideas.repec.org/e/pbi14.html,(16)
2,"Biasi, Barbara",https://ideas.repec.org/f/pbi248.html,(1)
2,"Biavaschi, Costanza",https://ideas.repec.org/f/pbi214.html,(19)
2,"Bibas, Ruben Jonathan",https://ideas.repec.org/e/pbi182.html,(31)
2,"Bibby, John",https://ideas.repec.org/f/pbi294.html,(10)
2,"Bibi, Sami",https://ideas.repec.org/e/pbi25.html,(57)
2,"Bibler, Andrew",https://ideas.repec.org/f/pbi323.html,(2)
2,"Bibu, Nicolae Aurelian",https://ideas.repec.org/e/pbi136.html,(5)
2,"Bicaba, Zorobabel Tamoué",https://ideas.repec.org/f/pbi215.html,(20)
2,"Bicakova, Alena",https://ideas.repec.org/e/pbi88.html,(31)
2,"Bicchetti, David",https://ideas.repec.org/f/pbi230.html,(6)
2,"Bicchieri, Cristina",https://ideas.repec.org/f/pbi274.html,(20)
2,"Bicevska, Agnese",https://ideas.repec.org/f/pbi206.html,(1)
2,"Bich, Philippe Sr.",https://ideas.repec.org/e/pbi113.html,(5)
2,"Bichara, Julimar da Silva",https://ideas.repec.org/f/pbi236.html,(12)
2,"Bick, Alexander",https://ideas.repec.org/e/pbi192.html,(23)
2,"Bickenbach, Frank",https://ideas.repec.org/e/pbi133.html,(38)
2,"Bicu, Andreea Cristina",https://ideas.repec.org/f/pbi304.html,(4)
2,"Bidard, Christian",https://ideas.repec.org/e/pbi143.html,(54)
2,"Bidarkota, Prasad V.",https://ideas.repec.org/e/pbi50.html,(21)
2,"Bidder, Rhys",https://ideas.repec.org/e/pbi195.html,(17)
2,"Biddle, Jeff E.",https://ideas.repec.org/e/pbi98.html,(39)
2,"Biddle, Nicholas",https://ideas.repec.org/e/pbi158.html,(10)
2,"Biderman, Ciro",https://ideas.repec.org/f/pbi231.html,(16)
2,"Bidian, Florin",https://ideas.repec.org/f/pbi229.html,(7)
2,"Bidner, Chris",https://ideas.repec.org/e/pbi138.html,(16)
2,"Biefang-Frisancho, Iris",https://ideas.repec.org/e/pbi103.html,(20)
2,"Biekpe, Nicholas",https://ideas.repec.org/e/pbi170.html,(34)
2,"Bielecki, Marcin",https://ideas.repec.org/f/pbi271.html,(12)
2,"Bielen, Samantha",https://ideas.repec.org/f/pbi270.html,(4)
2,"Bielova, Inna V.",https://ideas.repec.org/f/pbi279.html,(1)
2,"Bien-Barkowska, Katarzyna",https://ideas.repec.org/e/pbi199.html,(9)
2,"Bienefeld, Manfred Alfons",https://ideas.repec.org/e/pbi30.html,(6)
2,"Bienen, Derk",https://ideas.repec.org/e/pbi163.html,(2)
2,"Biener, Adam Ira",https://ideas.repec.org/f/pbi331.html,(2)
2,"Biener, Christian",https://ideas.repec.org/f/pbi253.html,(18)
2,"Bienz, Carsten",https://ideas.repec.org/e/pbi89.html,(10)
2,"Bierbaumer-Polly, Juergen",https://ideas.repec.org/e/pbi186.html,(13)
2,"Bierens, Herman J.",https://ideas.repec.org/e/pbi63.html,(67)
2,"Bieri, David Stephan",https://ideas.repec.org/e/pbi53.html,(10)
2,"Biermann, Florian Michael",https://ideas.repec.org/f/pbi207.html,(5)
2,"Biermann, Franziska",https://ideas.repec.org/f/pbi210.html,(13)
2,"Bietenbeck, Jan",https://ideas.repec.org/f/pbi264.html,(6)
2,"Biewen, Martin",https://ideas.repec.org/e/pbi40.html,(51)
2,"Biffis, Enrico",https://ideas.repec.org/e/pbi84.html,(9)
2,"Bigano, Andrea",https://ideas.repec.org/e/pbi139.html,(39)
2,"Bigelli, Marco",https://ideas.repec.org/e/pbi172.html,(13)
2,"Bigerna, Simona",https://ideas.repec.org/f/pbi257.html,(19)
2,"Biggeri, Mario",https://ideas.repec.org/e/pbi200.html,(23)
2,"Biggiero, Lucio",https://ideas.repec.org/e/pbi108.html,(8)
2,"Biggs, Andrew George",https://ideas.repec.org/e/pbi177.html,(23)
2,"Bigio, Saki",https://ideas.repec.org/f/pbi247.html,(23)
2,"Bigne, Enrique",https://ideas.repec.org/e/pbi178.html,(22)
2,"Bignebat, Céline",https://ideas.repec.org/e/pbi125.html,(21)
2,"Bignon, Vincent",https://ideas.repec.org/e/pbi82.html,(68)
2,"Bigoni, Maria",https://ideas.repec.org/e/pbi134.html,(58)
2,"Bigotta, Maurizio",https://ideas.repec.org/f/pbi305.html,(7)
2,"Bigsten, Arne",https://ideas.repec.org/e/pbi18.html,(116)
2,"Bigus, Jochen",https://ideas.repec.org/e/pbi102.html,(6)
2,"Bihary, Zsolt",https://ideas.repec.org/f/pbi301.html,(4)
2,"Biheng, Noé",https://ideas.repec.org/f/pbi275.html,(7)
2,"Bijlsma, Ineke",https://ideas.repec.org/f/pbi266.html,(8)
2,"Bijlsma, Melle",https://ideas.repec.org/f/pbi292.html,(4)
2,"Bijwaard, Govert Ewout",https://ideas.repec.org/e/pbi2.html,(77)
2,"Bikai, Jacques Landry",https://ideas.repec.org/e/pbi193.html,(3)
2,"Bikhchandani, Sushil",https://ideas.repec.org/e/pbi114.html,(42)
2,"Bikker, Jacob Antoon",https://ideas.repec.org/e/pbi27.html,(129)
2,"Bilal, Usama",https://ideas.repec.org/f/pbi307.html,(2)
2,"Bilan, Irina",https://ideas.repec.org/f/pbi233.html,(22)
2,"Bilan, Yuriy",https://ideas.repec.org/e/pbi147.html,(6)
2,"Bilanakos, Christos",https://ideas.repec.org/f/pbi209.html,(8)
2,"Bilancini, Ennio",https://ideas.repec.org/e/pbi69.html,(63)
2,"Bilbao, Jesús Mario",https://ideas.repec.org/e/pbi57.html,(5)
2,"Bilbiie, Florin O.",https://ideas.repec.org/e/pbi78.html,(63)
2,"Bildirici, Melike E.",https://ideas.repec.org/e/pbi112.html,(49)
2,"Bilek-Steindl, Sandra",https://ideas.repec.org/f/pst272.html,(33)
2,"Bilen, Mahmut",https://ideas.repec.org/e/pbi130.html,(1)
2,"Bilevsky, Gabriela",https://ideas.repec.org/f/pbi238.html,(2)
2,"Bilgel, Firat",https://ideas.repec.org/e/pbi59.html,(10)
2,"Bilger, Marcel",https://ideas.repec.org/f/pbi281.html,(15)
2,"Bilgili, Faik",https://ideas.repec.org/e/pbi181.html,(36)
2,"Bilgili, Ozge",https://ideas.repec.org/f/pbi208.html,(5)
2,"Bilgin, Cevat",https://ideas.repec.org/f/pbi283.html,(4)
2,"Bilgin, Mehmet Huseyin",https://ideas.repec.org/e/pbi175.html,(33)
2,"Bilginsoy, Cihan",https://ideas.repec.org/e/pbi1.html,(15)
2,"Billari, Francesco C.",https://ideas.repec.org/e/pbi60.html,(83)
2,"Billé, Anna Gloria",https://ideas.repec.org/f/pbi285.html,(5)
2,"Bille, Trine",https://ideas.repec.org/f/pbi319.html,(4)
2,"Billette de Villemeur, Etienne",https://ideas.repec.org/e/pbi70.html,(90)
2,"Billger, Sherrilyn M.",https://ideas.repec.org/e/pbi80.html,(8)
2,"Billi, Roberto M",https://ideas.repec.org/e/pbi75.html,(34)
2,"Billio, Monica",https://ideas.repec.org/e/pbi55.html,(121)
2,"Billmeier, Andreas",https://ideas.repec.org/e/pbi51.html,(25)
2,"Billón, Margarita",https://ideas.repec.org/e/pbi76.html,(9)
2,"Billon, Steve",https://ideas.repec.org/f/pbi265.html,(11)
2,"Billore, Soniya",https://ideas.repec.org/e/pbi109.html,(1)
2,"Billot, Antoine",https://ideas.repec.org/e/pbi6.html,(79)
2,"Bilman, Mustafa Erhan",https://ideas.repec.org/f/pbi324.html,(1)
2,"Bilodeau, Marc",https://ideas.repec.org/e/pbi132.html,(18)
2,"Bilotkach, Volodymyr",https://ideas.repec.org/e/pbi93.html,(47)
2,"Bils, Mark Joseph",https://ideas.repec.org/e/pbi148.html,(66)
2,"Bilson, John F. O.",https://ideas.repec.org/e/pbi173.html,(28)
2,"Bin, Liu",https://ideas.repec.org/f/pbi298.html,(1)
2,"Bina, Cyrus",https://ideas.repec.org/e/pbi180.html,(7)
2,"Binatli, Ayla",https://ideas.repec.org/e/pog1.html,(38)
2,"Bin Bakhtiar, Mohammed Mehrab",https://ideas.repec.org/f/pbi225.html,(1)
2,"Binda, Jacek Piotr",https://ideas.repec.org/f/pbi243.html,(1)
2,"Binder, Carola Conces",https://ideas.repec.org/f/pbi299.html,(5)
2,"Binder, Martin",https://ideas.repec.org/e/pbi86.html,(59)
2,"Binder, Melissa Ann",https://ideas.repec.org/e/pbi194.html,(10)
2,"Binder, Michael",https://ideas.repec.org/e/pbi4.html,(17)
2,"Binder, Seth",https://ideas.repec.org/e/pbi71.html,(2)
2,"Bineau, Yannick",https://ideas.repec.org/e/pbi85.html,(9)
2,"Binelli, Chiara",https://ideas.repec.org/e/pbi121.html,(14)
2,"Biner, Burhan",https://ideas.repec.org/e/pbi156.html,(3)
2,"Binet, Marie-Estelle",https://ideas.repec.org/f/pbi217.html,(60)
2,"Binge, Laurie Herman",https://ideas.repec.org/f/pbi322.html,(1)
2,"Bini, Matilde",https://ideas.repec.org/e/pbi105.html,(2)
2,"Binici, Mahir",https://ideas.repec.org/e/pbi168.html,(36)
2,"Binken, Jeroen",https://ideas.repec.org/e/pbi191.html,(2)
2,"Binning, Andrew",https://ideas.repec.org/f/pbi315.html,(14)
2,"Binswanger, Johannes",https://ideas.repec.org/e/pbi106.html,(23)
2,"Binswanger, Mathias",https://ideas.repec.org/e/pbi24.html,(13)
2,"Binswanger-Mkhize, Hans Peter",https://ideas.repec.org/e/pbi197.html,(81)
2,"Binzel, Christine",https://ideas.repec.org/e/pbi79.html,(17)
2,"Biolcati Rinaldi, Dario",https://ideas.repec.org/f/pbi255.html,(2)
2,"Biondi, Yuri",https://ideas.repec.org/f/pbi260.html,(80)
2,"Biorn, Erik",https://ideas.repec.org/e/pbi16.html,(93)
2,"Biosca, Olga",https://ideas.repec.org/f/pbi221.html,(7)
2,"Biot-Paquerot, Guillaume",https://ideas.repec.org/e/pbi94.html,(16)
2,"Biran, Omer",https://ideas.repec.org/f/pbi203.html,(6)
2,"Birardi, Franco",https://ideas.repec.org/e/pbi169.html,(1)
2,"Bircan, Cagatay",https://ideas.repec.org/f/pbi218.html,(10)
2,"Bircan Bodur, Fatma",https://ideas.repec.org/f/pbi237.html,(10)
2,"Birch, Sarah",https://ideas.repec.org/f/pbi321.html,(3)
2,"Birchenall, Javier A.",https://ideas.repec.org/e/pbi126.html,(24)
2,"Birchler, Urs W.",https://ideas.repec.org/e/pbi39.html,(10)
2,"Bird, Graham",https://ideas.repec.org/e/pbi95.html,(164)
2,"Bird, Julia",https://ideas.repec.org/f/pbi269.html,(3)
2,"Bird, Richard Miller",https://ideas.repec.org/e/pbi26.html,(229)
2,"Bird, Ron",https://ideas.repec.org/e/pbi46.html,(40)
2,"Birdsall, Nancy",https://ideas.repec.org/f/pbi249.html,(102)
2,"Birg, Laura",https://ideas.repec.org/f/pbi227.html,(23)
2,"Birge, John R.",https://ideas.repec.org/e/pbi119.html,(37)
2,"Birinci, Serdar",https://ideas.repec.org/f/pbi318.html,(2)
2,"Birindelli, Giuliana",https://ideas.repec.org/f/pbi277.html,(5)
2,"Birke, Daniel",https://ideas.repec.org/e/pbi90.html,(7)
2,"Birkenfeld, Florian",https://ideas.repec.org/e/pbi137.html,(8)
2,"Birner, Jack",https://ideas.repec.org/e/pbi7.html,(10)
2,"Birner, Regina",https://ideas.repec.org/e/pbi151.html,(63)
2,"Bíró, Anikó",https://ideas.repec.org/f/pbr486.html,(13)
2,"Bíró, Gábor István",https://ideas.repec.org/f/pbr649.html,(2)
2,"Biró, Péter",https://ideas.repec.org/e/pbi196.html,(23)
2,"Birol, Ekin",https://ideas.repec.org/e/pbi64.html,(58)
2,"Biroli, Pietro",https://ideas.repec.org/f/pbi328.html,(12)
2,"Birolo, Adriano",https://ideas.repec.org/e/pbi183.html,(8)
2,"Birolo, Linda",https://ideas.repec.org/f/pbi226.html,(2)
2,"Bironneau, Laurent",https://ideas.repec.org/f/pbi234.html,(18)
2,"Birthal, Pratap Singh",https://ideas.repec.org/e/pbi107.html,(44)
